Date,Name,Year,Letterboxd URI,Rating
2024-07-20,Laserblast,1978,https://boxd.it/1HWI,1.5
2024-07-23,PCU,1994,https://boxd.it/1O7W,3.5
2024-07-26,Risky Business,1983,https://boxd.it/1YUE,3
2024-07-26,Romeo + Juliet,1996,https://boxd.it/2ama,4
2024-07-29,Vacancy,2007,https://boxd.it/1WBU,2.5
2024-07-30,Passengers,2016,https://boxd.it/8lFu,2
2024-07-30,Annabelle: Creation,2017,https://boxd.it/dSxe,1
2024-07-30,Atomic Blonde,2017,https://boxd.it/blDk,4
2024-08-02,Louis C.K.: Shameless,2007,https://boxd.it/1xE0,4
2024-08-02,In Bruges,2008,https://boxd.it/20n8,4
2024-08-08,What We Do in the Shadows,2014,https://boxd.it/7eQy,2.5
2024-08-14,Pearl,2022,https://boxd.it/zPbe,3
2024-08-18,+1,2013,https://boxd.it/5p4m,2.5
2024-08-18,Deadpool & Wolverine,2024,https://boxd.it/jq8s,2.5
2024-08-20,Alien: Covenant,2017,https://boxd.it/49UY,3.5
2024-08-23,Porky's,1981,https://boxd.it/1WJa,1.5
2024-08-23,WarGames,1983,https://boxd.it/29qU,3
2024-08-25,13 Going on 30,2004,https://boxd.it/1X6e,3
2024-09-01,The Best Little Whorehouse in Texas,1982,https://boxd.it/1Kgg,1.5
2024-09-01,Starship Troopers,1997,https://boxd.it/2a7k,5
2024-09-01,The Devil's Advocate,1997,https://boxd.it/286k,4
2024-09-03,Confessions of a Window Cleaner,1974,https://boxd.it/1fMq,1
2024-09-04,Jennifer's Body,2009,https://boxd.it/1Efw,2.5
2024-09-05,Halloween,1978,https://boxd.it/2wRu,3
2024-09-05,Halloween II,1981,https://boxd.it/1UeE,2
2024-09-07,Inside Out 2,2024,https://boxd.it/CFrC,3
2024-09-07,Alien: Romulus,2024,https://boxd.it/zGqO,4
2024-09-08,13th,2016,https://boxd.it/elNg,4
2024-09-09,Oblivion,2013,https://boxd.it/2Bzq,3
2024-09-09,Bodies Bodies Bodies,2022,https://boxd.it/iRcE,3
2024-09-10,52 Pick-Up,1986,https://boxd.it/1GFw,3
2024-09-10,Club Dread,2004,https://boxd.it/1Ulq,3
2024-09-11,Bastard,2015,https://boxd.it/8VZq,2
2024-09-12,Cabin Fever,2002,https://boxd.it/1TAu,1.5
2024-09-13,Red Devil,2019,https://boxd.it/oeFY,0.5
2024-09-13,Would You Rather,2012,https://boxd.it/3m0W,2
2024-09-17,Celebrity Sex Tape,2012,https://boxd.it/36Ne,0.5
2024-09-17,Clash of the Titans,1981,https://boxd.it/1WxI,2
2024-09-17,Species III,2004,https://boxd.it/1XZo,1
2024-09-19,Hostel: Part II,2007,https://boxd.it/28i6,2.5
2024-09-21,Hostel,2005,https://boxd.it/28ig,3
2024-09-22,Left for Dead,2007,https://boxd.it/nc4,1.5
2024-09-23,Piranha II: The Spawning,1982,https://boxd.it/1iDm,1
2024-09-23,Nineteen Eighty-Four,1984,https://boxd.it/1YZE,4
2024-09-25,Hellraiser: Hellworld,2005,https://boxd.it/1Rom,1
2024-09-25,The Pact,2012,https://boxd.it/3K28,3
2024-09-27,Kill Bill: Vol. 1,2003,https://boxd.it/70w,3.5
2024-09-27,The Pact II,2014,https://boxd.it/6JNy,2.5
2024-09-27,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,2.5
2024-09-28,A Virgin Among the Living Dead,1973,https://boxd.it/1FIk,1
2024-10-01,Superman II,1980,https://boxd.it/204q,4
2024-10-01,Superman III,1983,https://boxd.it/1YrM,1
2024-10-02,Pulse,2006,https://boxd.it/1Y44,1.5
2024-10-02,Diamond Cartel,2015,https://boxd.it/62gQ,1
2024-10-02,Downfall,2004,https://boxd.it/2a04,4
2024-10-03,Sleepaway Camp III: Teenage Wasteland,1989,https://boxd.it/1e22,1
2024-10-03,Embrace of the Vampire,2013,https://boxd.it/6Exg,1.5
2024-10-03,Candyman: Farewell to the Flesh,1995,https://boxd.it/1ViM,2
2024-10-03,Stargate,1994,https://boxd.it/27iu,4
2024-10-06,Winchester,2018,https://boxd.it/eGWS,2
2024-10-06,Tales from the Crypt,1972,https://boxd.it/14Qc,2.5
2024-10-06,Piranha 3D,2010,https://boxd.it/U5q,2
2024-10-08,Friday the 13th Part VIII: Jason Takes Manhattan,1989,https://boxd.it/1WDm,1.5
2024-10-08,Piranha 3DD,2012,https://boxd.it/2qow,1
2024-10-08,Hellraiser: Revelations,2011,https://boxd.it/2ta8,1
2024-10-11,Tulpa - Demon of Desire,2012,https://boxd.it/4cjG,2
2024-10-13,American Assassin,2017,https://boxd.it/eFLE,1.5
2024-10-13,Candyman: Day of the Dead,1999,https://boxd.it/1RTu,1.5
2024-10-14,The Lords of Salem,2012,https://boxd.it/3yDm,3.5
2024-10-14,The Punisher,1989,https://boxd.it/1ZIu,2
2024-10-20,A Quiet Place: Day One,2024,https://boxd.it/sDAi,2.5
2024-10-21,Beverly Hills Cop,1984,https://boxd.it/2baE,2.5
2024-10-23,Dead Mary,2007,https://boxd.it/1KAK,2.5
2024-10-23,Return to Sleepaway Camp,2008,https://boxd.it/1cdW,1
2024-10-24,Malicious,2018,https://boxd.it/f5Zi,1.5
2024-10-27,Mercy Black,2019,https://boxd.it/lIZI,2.5
2024-10-28,Heathers,1989,https://boxd.it/26x4,4
2024-10-28,Rest Stop,2006,https://boxd.it/1XGc,2.5
2024-11-02,Paranormal Activity,2007,https://boxd.it/1yIM,3.5
2024-11-03,The House by the Lake,1976,https://boxd.it/122k,2
2024-11-03,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,3.5
2024-11-03,Civil War,2024,https://boxd.it/z1jW,3.5
2024-11-03,Forbidden World,1982,https://boxd.it/XmE,2
2024-11-05,Creature,2011,https://boxd.it/2wSs,1.5
2024-11-06,Friday the 13th: The Final Chapter,1984,https://boxd.it/1XWO,3
2024-11-07,Friday the 13th,1980,https://boxd.it/24fs,2.5
2024-11-08,Friday the 13th Part 2,1981,https://boxd.it/1XXC,2
2024-11-08,Friday the 13th Part III,1982,https://boxd.it/1XX8,1.5
2024-11-13,Friday the 13th,2009,https://boxd.it/1QAw,3
2024-11-13,The Green Knight,2021,https://boxd.it/kuy2,4
2024-11-13,Pet Sematary,2019,https://boxd.it/4W0q,2
2024-11-14,The Ring Two,2005,https://boxd.it/1Wy2,2
2024-11-14,Leprechaun in the Hood,2000,https://boxd.it/1HIw,2
2024-11-15,Tomboy,1985,https://boxd.it/27eM,1.5
2024-11-15,Paranormal Activity 4,2012,https://boxd.it/2UGq,1.5
